id_fornecedor;cnpj_fornecedor;fornecedor
For04400;48993519000144;PENSOMED COMERCIO DE PRODUTOS PARA SAUDE LTDA
For04401;31097573000109;SHOPMED BRASIL COMERCIO DE MEDICAMENTOS LTDA
For04402;15800545000400;ABBVIE FARMACEUTICA LTDA.
For04403;20001049000176;LICIMASTER DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS MEDICO HOSPITALAR LTDA
For04404;03894963000174;SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA
For04405;02462483000171;HOSP SAUDE COMERCIO VAREJISTA LTDA
For04406;37205854000114;M B DE ARAUJO XAVIER - MBX PRODUTOS MEDICOS  HOSPITALARES E ODONTOLOGICOS
For04407;07253536000168;N N DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04408;33992679000100;VITORIA TEIXEIRA DE OLIVEIRA
For04409;60831658001220;BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.
For04410;18459628000115;BAYER S.A.
For04411;10586940000320;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04412;29775313000101;SO SAUDE PRODUTOS HOSPITALAR LTDA
For04413;08036308000107;A. GALDINO DA PAZ LTDA
For04414;20743363000124;OLIVEIRA E SOUSA DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04415;10268780000290;MEDIX BRASIL LTDA
For04416;33009945000123;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A
For04417;20035686000163;ORTOBENS DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
For04418;48712647000172;NOVAMED PRODUTOS MEDICOS HOSPITALARES LTDA
For04419;14792179000171;SUPRA DISTRIBUIDORA LTDA
For04420;29565364000109;C G FARMA DISTRIBUIDORA LTDA
For04421;62656541000120;REDE MULTI LTDA
For04422;30082076000174;ABSOLUTA SAUDE IMP. EXP. E COMERCIO DE PRODUTOS PARA SAUDE LTDA
For04423;28857335000140;MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA
For04424;27081107000168;FERNANDO FATTORI DE OLIVEIRA  LTDA
For04425;60831658000177;BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.
For04426;26651036000129;JAC MED DIST DE MEDIC LTDA
For04427;32350180000128;NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
For04428;48778881000100;FASTMED COMERCIO DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA
For04429;41990236000108;RCMED DISTRIBUIDORA LTDA
For04430;33472974000127;AMPLA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA
For04431;44639493000180;EUGIA PHARMA INDUSTRIA FARMACEUTICA LIMITADA
For04432;02814497000107;CIMED INDUSTRIA S.A.
For04433;07569029000138;CHOLMED COMERCIAL HOSPITALAR LTDA
For04434;23326462000107;JUNIOR COMERCIO E SERVICO LTDA
For04435;13835671000114;NOVAMED APUCARANA COMERCIO DE PRODUTOS HOSPITALARES LTDA
For04436;20656202000101;FUSION MED COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA
For04437;00236193000184;CIRURGICA RECIFE COMERCIO E REPRESENTACOES LTDA
For04438;89982037000176;MAX CIRURGICA COMERCIO DE MATERIAIS HOSPITALARES LTDA
For04439;12889035000293;INOVAMED HOSPITALAR LTDA
For04440;17159229000257;LABORATORIO TEUTO BRASILEIRO S/A
For04441;43548244000116;MAX PHARMA COMERCIO LTDA
For04442;21544585000180;JM COMERCIO DE PRODUTOS HOSPITALARES E MEDICAMENTOS LTDA
For04443;56998701003484;ABBOTT LABORATORIOS DO BRASIL LTDA
For04444;40649293000157;ANA JULIA MARTINS FALEIROS DE ANDRADE LTDA
For04445;45987013000304;ORGANON FARMACEUTICA LTDA.
For04446;41197176000162;L. M. DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04447;43732317000125;KFP COMERCIO DE MATERIAIS LTDA
For04448;27080739000107;PRIME SOLUCOES EM SAUDE LTDA
For04449;35706397000116;E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA
For04450;11406652000147;FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE
For04451;41665545000102;DNA MED BRASIL LTDA
For04452;42834634000190;BR MEDICAMENTOS LTDA
For04453;38412948000127;UNIKA DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04454;13123772000243;VERTICAL RJ SOLUCOES PARA SAUDE LTDA
For04455;04419989000123;A. R. VERISSIMO LTDA
For04456;50775426000195;MED SAUDE DISTRIBUIDORA LTDA
For04457;39500536000101;FAROMED COMERCIO DE MATERIAIS HOSPITALARES LTDA
For04458;28199997000170;MOGI MEDICAL EQUIPAMENTOS LTDA
For04459;35937997000195;BIOMULT DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04460;39840107000183;MASTERMEDIC DISTRIBUIDORA LTDA
For04461;04040383000182;INDUSTRIAS H. A. BARONE LTDA
For04462;05382899000178;DISTRIBUIDORA SENADOR DE MEDICAMENTOS HOSPITALARES LTDA
For04463;40657992000149;LICI EXPRESS DISTRIBUIDORA LTDA
For04464;51685649000124;KASMEDI DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04465;36997011000135;TOTAL SERVICOS HOSPITALARES E PRODUTOS LTDA
For04466;28547190000180;GRAZIELA VELANI ABUFARES COMERCIO DE MEDICAMENTOS LTDA
For04467;04307650002693;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.
For04468;43962576000142;UNAMED PRODUTOS HOSPITALARES LTDA
For04469;28725094000185;DANUTRE PRODUTOS ESTETICOS LTDA
For04470;49918306000110;INNOVE COMERCIO DE PRODUTOS MEDICO HOSPITALARES LTDA
For04471;07978004000198;DENTAL MED EQUIPAMENTOS E MATERIAIS ODONTOLOGICOS E HOSPITALARES LTDA
For04472;31116239000155;DENTSPLY INDUSTRIA E COMERCIO LIMITADA
For04473;79250676000193;CIRURGICA JAW COMERCIO DE MATERIAL MEDICO HOSP LTDA
For04474;49059156000137;ROCCO DISTRIBUIDORA LTDA
For04475;07832455000112;BRAGANTINA DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04476;12313826000190;RET FARMA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
For04477;45453214001042;PROFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS SA
For04478;64533797000175;VOLPI DISTRIBUIDORA DE DROGAS LTDA
For04479;45453214002600;PROFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS SA
For04480;51205028000104;GMC DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04481;28039635000111;GYROMED COM. E DISTRIB. DE MEDICAMENTOS E PROD. HOSPITALARES LTDA
For04482;84972926000139;J. RIBEIRO COMERCIO ATACADISTA LTDA
For04483;04219688000156;MUNICIPIO DE CONQUISTA D'OESTE
For04484;42040380000138;BIMEX RS COMERCIO DE MEDICAMENTOS LTDA
For04485;37885137000180;AMB DISTRIBUIDORA DE MEDICAMENTO E MATERIAIS  HOSPITALARES LTDA
For04486;29081842000105;ELITEMED DIST. LTDA
For04487;82873068000573;GENESIO A MENDES & CIA LTDA
For04488;33891594000127;EXCLUSIVE PRODUTOS HOSPITALARES LTDA
For04489;23680034000170;D.ARAUJO COMERCIO ATACADISTA LTDA
For04490;40420219000164;W.A MEDICAMENTOS SOLUCOES EM SAUDE LTDA
For04491;02494715000173;COOPERATIVA UNIMED CENTRAL DE COOPERATIVAS UNIMED DO RIO GRANDE DO SUL LTDA
For04492;46635965000151;UNITED BIOTECH DO BRASIL LTDA
For04493;04790724000137;DISTRIBUIDORA DE MEDICAMENTOS PAULO LIMA S/A
For04494;16586871000179;SINERGIA MEDICAMENTOS LTDA
For04495;08158687000108;ISIS GUTERRES MOREIRA RAMOS
For04496;21940274000130;JOSIANE CRISTINA FUSCO CARRARO
For04497;47211350000160;GLITTERS PRODUTOS MEDICOS LTDA
For04498;06356085000121;TECSS - TECNOLOGIA A SERVICO DA SAUDE LTDA
For04499;11327892000156;CLAUDETE DOS SANTOS POSSAMAI & CIA LTDA
For04500;21596736000144;ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA
For04501;50531688000104;K M KRUPINSKI MAIS SAUDE ATACADO DE MEDICAMENTOS
For04502;12951863000123;FAMED FARMACOLOGIA E MEDICINA AVANCADA LTDA
For04503;10495738000120;GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
For04504;37730050000134;MEDCOM SAUDE DENTALMEDICA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA
For04505;43433429000185;NORDIC COMERCIO E REPRESENTACAO DE PRODUTOS MEDICOS E HOSPITALARES LTDA
For04506;46856158000169;ZARB DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
For04507;47647493000110;G2 COMERCIO DE MEDICAMENTOS LTDA
For04508;52685881000125;CIRURGICA MEDPLUS - DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
For04509;08849206000100;DENTAL OPEN - COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA.
For04510;26395502000152;DENTAL UNIVERSO EIRELI
For04511;20669174000159;K2 INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA
For04512;30936461000131;NOVA DENTAL MARILIA PRODUTOS ODONTOLOGICOS LTDA
For04513;43044418000103;M TESTA ATACADO LTDA
For04514;04889013000114;DISTRILAF DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04515;13063042000113;HOSPIDEZ - COMERCIO DE PRODUTOS MEDICO-HOSPITALARES LTDA
For04516;21632425000193;SALVADOR DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04517;52179963000106;LOGMEDI COMERCIO DE MEDICAMENTOS LTDA
For04518;30222814000131;VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
For04519;11768299000145;COMEPI PRODUTOS COMERCIAIS LTDA
For04520;36730875000196;ALIANCA DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04521;02564852000137;LOBIANCO COMERCIO DE MEDICAMENTOS LTDA
For04522;10448145000103;GRAMS & GRAMS LTDA.
For04523;14985999000180;FLORAL AGROPECUARIA LTDA
For04524;53000455000173;LYF DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA.
For04525;31321329000188;CHM COMERCIO DE MEDICAMENTOS LTDA
For04526;11082598000121;BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04527;12472927000103;QUALYBLESS DO BRASIL LTDA
For04528;48883478000133;HIPERMED MEDICAMENTOS LTDA
For04529;11888791000154;DISTRIBUIDORA FLAMED HOSPITALAR LTDA
For04530;21112395000194;CIRURGICA LAJEADENSE LTDA
For04531;40368186000150;GFS COMERCIO E SERVICOS LTDA
For04532;40924536000118;MGN HOSPITALAR LTDA
For04533;05656062000170;MULTICOM COMERCIO MULTIPLO DE ALIMENTOS LTDA
For04534;51486649000103;DCG DISTRIBUIDORA DE FRALDAS LTDA
For04535;04099395000182;SANTISA LABORATORIO FARMACEUTICO S.A
For04536;00029372000736;GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA
For04537;43980053000129;FARMACIA CIDADE ALTA LTDA
For04538;07729499000111;MEGA COMERCIO DE PRODUTOS HOSPITALARES LTDA
For04539;41263941000103;3M REPRESENTACOES COMERCIAIS LTDA
For04540;47285228000139;SAO MATEUS DISTRIBUIDORA DE PRODUTOS LABORATORIAIS E HOSPITALARES LTDA
For04541;22627453000185;A C L ASSISTENCIA E COMERCIO DE PRODUTOS PARA LABORATORIOS LTDA
For04542;14804690000146;GABRIEL LEITZKE GOTUZZO
For04543;23866426000128;HOSPBOX DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
For04544;14108524000105;DK DIAGNOSTICA COMERCIO DE PRODUTOS CIENTIFICOS LTDA
For04545;00956869000104;COM REP MACIEL CAVALCANTI LTDA
For04546;02881877000407;POLAR FIX INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA
For04547;26754510000148;HORUS FARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04548;02473977000151;SITMED EQUIPAMENTOS MEDICOS LTDA
For04549;07233087000196;RAMO PRODUTOS FARMACEUTICOS LTDA
For04550;22525517000137;JF COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALES LTDA
For04551;47271160000139;FAST PHARMA DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE  LTDA
For04552;02814497000298;CIMED INDUSTRIA S.A.
For04553;23015239000130;SAO BERNARDO COMERCIO DE PRODUTOS PARA SAUDE LTDA
For04554;04654861000144;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA
For04555;06143681000123;BIOSANI INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E ODONTOLOGICOS LTDA
For04556;38259748000186;MIAMIMED PRODUTOS ODONTOLOGICOS LTDA
For04557;40892801000123;K & M MEDICAL COMERCIO DE PRODUTOS HOSPITALARES LTDA
For04558;10807944000129;CIRUMAX COMERCIO DE MATERIAIS HOSPITALARES LTDA
For04559;52808009000127;P & P DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04560;22976138000163;SAMED COMERCIO LTDA
For04561;05788117000103;METALIC MEDICAL PRODUTOS HOSPITALARES LTDA
For04562;41550166000169;CURAMED - PRODUTOS HOSPITALARES LTDA
For04563;11050321000117;GIGANTE PRODUTOS MEDICOS LTDA
For04564;07947536000168;ODONTOMED CANAA LTDA
For04565;04716276000121;RMC - INDUSTRIA BRASILEIRA DE PRODUTOS MEDICOS LTDA
For04566;07127606000131;ELISMED COMERCIAL DE EQUIPAMENTOS E MATERIAIS MEDICOS LTDA
For04567;12664453000100;A7 DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04568;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A
For04569;11670904000140;DENTAL REDENCAO COM. DE PROD. ODONTOLGICOS LTDA
For04570;46738254000102;NUTRIFARMA CIANORTE LTDA
For04571;88484969000126;SULLAB DISTRIB PROD DIAGNOSTICOS HOSP E FARM LTDA
For04572;52969017000155;TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
For04573;22355622000175;BIOMIG MATERIAIS MEDICO-HOSPITALARES LTDA
For04574;05823205000190;MAQUIRA INDUSTRIA DE PRODUTOS ODONTOLOGICOS S.A.
For04575;91083212000135;DENTARIA E DISTRIBUIDORA HOSPITALAR PORTO ALEGRENSE LTD
For04576;29101445000140;JORGE EDUARDO RIBEIRO SOARES LTDA
For04577;37999882000150;JESSIKA MAYARA LEITE AKUCEVIKUS FERREIRA 08112698929
For04578;33665884000152;MEDMAIS SAUDE DISTRIBUIDORA HOSPITALAR LTDA
For04579;51892897000146;JT MEDICAMENTOS LTDA
For04580;43352606000107;MORETI DISTRIBUIDORA DE PRODUTOS MEDICOS E ODONTOLOGICOS LTDA
For04581;13229567000186;VENEZA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
For04582;30820069000122;M2LIFE COMERCIAL IMPORTADORA E EXPORTADORA LTDA
For04583;48849683000182;LIFEPAR DISTRIBUIDORA LTDA
For04584;17756574000197;MANZATOS FARMA LTDA
For04585;04516470000163;TECNOPRINT IMPRESSOS TECNICOS LTDA
For04586;04762934000111;BIOLINE COMERCIAL LTDA.
For04587;02005077000180;KORAL PRODUTOS MEDICOS CORRELATOS E DESCARTAVEIS LTDA
For04588;36846568000175;IMPERIO MEDICAMENTOS E MATERIAL HOSPITALARES LTDA
For04589;17581504000145;SOMEDICA CIRURGICA RIO PRETO LTDA
For04590;08002459000136;MUNDIAL HOSPITALAR PRODUTOS PARA SAUDE LTDA
For04591;08848018000150;L&M EQUIPAMENTOS HOSPITALARES LTDA
For04592;44951515000142;MUNICIPIO DE TEODORO SAMPAIO
For04593;08598959000182;BIO INNOVA COMERCIO E SERVICOS DE PRODUTOS MEDICO-HOSPITALARES LTDA
For04594;53482429000129;LPS DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04595;27840072000101;FARMACIA SANTA MARIA LTDA
For04596;32680580000100;HEALTHS GARDENS DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS PARA A SAUDE SOCIEDADE LTDA
For04597;50028232000126;LIGEIRO FARMA DROGARIA LTDA
For04598;59603977003676;FARMACIA NOSSA SENHORA DO ROSARIO LTDA - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL
For04599;04234179000100;DISTRIBEN DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS E HOSPITALARES LTDA
For04600;30323616000164;QUICKBUM E-COMMERCE LTDA
For04601;55979736000145;ALLIAGE S/A INDUSTRIAS MEDICO ODONTOLOGICA
For04602;31770650000140;BRUMED COMERCIO ATACADISTA E MANUTENCAO DE EQUIPAMENTOS HOSPITALARES LTDA
For04603;11232365000168;ALAGOAS COMERCIAL MEDICA LTDA
For04604;74223413000171;FARMA GERTY DROGARIA LTDA
For04605;04127483000140;CM MEDICAMENTOS ESPECIAIS LTDA.
For04606;10381442000189;BELLA FARMA MEDICAMENTOS LTDA
For04607;71015853000145;DIAMED LATINO AMERICA S.A
For04608;53317125000106;SAMED HOSPITALAR LTDA
For04609;45463464000172;DROGARIA MARQUETE BARBOSA & CIA LTDA
For04610;33069212000850;MERCK S/A
For04611;67729178000734;COMERCIAL CIRURGICA RIOCLARENSE LTDA
For04612;05782733000220;CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.
For04613;02520829000493;DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.
For04614;25067657000288;MEDICAL CHIZZOLINI LTDA
For04615;76472349000198;DIMEBRAS - DISTRIBUIDORA DE MEDICAMENTOS BRASIL LTDA
For04616;39990138000110;TIMEH PRODUTOS HOSPITALARES LTDA
For04617;05678146000104;HAOXI EQUIPAMENTOS MEDICOS HOSPITALARES LTDA
For04618;01825779000147;MUNICIPIO DE NAZARE DO PIAUI - SECRETARIA DE SAUDE
For04619;03250803000192;FAMA DISTRIBUIDORA HOSPITALAR LTDA
For04620;04415316000286;GENIAL PRODUTOS PARA LIMPEZA LTDA
For04621;02923414000118;SYSMEX DO BRASIL INDUSTRIA E COMERCIO LTDA
For04622;29910022000170;UNIAO FARMA COMERCIAL LTDA
For04623;20202872000220;PROVIP DISTRIBUIDORA HOSPITALAR LTDA
For04624;10592201000189;J. R. CARAO SALEH HUSSEIN
For04625;34063076000188;H.H. CAVALARO LTDA
For04626;10193608000214;MEDPLUS COMERCIO E REPRESENTACAO LTDA
For04627;11401085000136;MEDPLUS LTDA
For04628;27672644000182;PROMEDI DISTRIBUIDORA LTDA
For04629;05333542000957;TEVA FARMACEUTICA LTDA.
For04630;05035244000123;SUN FARMACEUTICA DO BRASIL LTDA
For04631;18096092000110;PILTZ & SANTOS LTDA
For04632;31538876000110;DROGARIA POPULAR MELHOR PRECO RGS LTDA
For04633;11405384000149;ALFA MED SISTEMAS MEDICOS LTDA
For04634;05287113000133;ARTSINTESE COMERCIO DE MATERIAL E EQUIPAMENTOS HOSPITALAR LTDA
For04635;49754931000174;G7 MEDICA DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04636;53441926000189;AUGUSMED HOSPITALAR COMERCIO E SERVICOS LTDA
For04637;53204333000107;VERITAS FARMA DISTRIBUIDORA LTDA
For04638;38072714000188;RS FERREIRA SERVOS COMERCIAL
For04639;27664639000128;D F C HOSPITALAR COMERCIO E SERVICOS LTDA
For04640;32258056000137;LICITATRADE SERVICO, COMERCIO E IMPORTACAO LTDA
For04641;61072393003906;PFIZER BRASIL LTDA
For04642;16926786000102;REAG-LAB COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA
For04643;27789446000101;AGUIA DISTRIBUIDORA DE MEDICAMENTOS E SUPRIMENTOS LTDA
For04644;08726881000134;DECOM - COMERCIO DE EQUIPAMENTOS E PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES LTDA
For04645;73663650000190;RANBAXY FARMACEUTICA LTDA
For04646;20652929000102;INOVA. DISTRIBUICAO E SERVICOS ELETRO MEDICOS LTDA
For04647;01463618000150;SERGILAB PRODUTOS HOSPITALARES E LABORATORIAIS LTDA
For04648;41302176000185;LC PRODUTOS HOSPITALARES LTDA
For04649;03134944000140;E J DA SILVA PRODUTOS LABORATORIAIS
For04650;50657402000131;EBRAM PRODUTOS LABORATORIAIS LTDA
For04651;14553228000113;INFRAEASY SOLUCOES LTDA
For04652;22244564000102;DX COMERCIO E DISTRIBUIDORA LTDA
For04653;48921961000165;ESF II PRODUTOS MEDICO-HOSPITALARES LTDA
For04654;35100944000115;IASMINI COMERCIO DE EQUIPAMENTOS MEDICOS LTDA.
For04655;22870240000180;LOBIANCO FARMACIA E DROGARIA LTDA
For04656;10446719000104;BIOTEC BIOLOGICA INDUSTRIA FARMACEUTICA LTDA
For04657;30860667000125;ANA P. BRITO DE ALMEIDA LTDA
For04658;36940761000170;GREENCARE PHARMA COMERCIO ATACADISTA DE MEDICAMENTOS E COSMETICOS LTDA.
For04659;10450805000190;FLUKKA FARMACIA DE MANIPULACAO LTDA
For04660;07640617000200;DISTRIBUIDORA BRASIL COML DE PRODUTOS MEDICOS HOSPITALARES LTDA
For04661;56994502009862;NOVARTIS BIOCIENCIAS SA
For04662;00029372000140;GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA
For04663;38442572000101;JGO DROGARIA LTDA
For04664;15396747000188;VL BELTRAME LTDA
For04665;05743288000108;HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA
For04666;04752991000110;BIOMM S/A
For04667;16671989000103;EDR COMERCIO DE EQUIPAMENTOS MEDICO-HOSPITALARES LTDA
For04668;15361503000160;ALFA & OMEGA MEDICAL LTDA
For04669;04780117000196;EUTICA ATACADISTA DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA
For04670;30584194000261;CROMO COMERCIO E DISTRIBUICAO DE MATERIAIS ODONTO-MEDICO HOSPITALARES LTDA.
For04671;61072393000133;PFIZER BRASIL LTDA
For04672;19001876000180;DESCARTMED PRODUTOS HOSPITALARES LTDA
For04673;72527609000124;PRONTIDAO COMERCIO DE PRODUTOS HOSPITALARES LTDA.
For04674;41977198000145;MAXXI VIX COMERCIO ATACADISTA E REPRESENTACAO LTDA
For04675;23420875000148;G. M. VALENCIA - PRODUTOS HOSPITALARES
For04676;44291264000117;LYON FARMA-HOSPITALAR IMPORTACAO E EXPORTACAO LTDA
For04677;61363032001541;CHIESI FARMACEUTICA LTDA
For04678;45053942000176;MATHEUS COMERCIO ATACADISTA LTDA
For04679;33009945002339;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A
For04680;10588595000363;SANOFI MEDLEY FARMACEUTICA LTDA
For04681;17854549000146;MAIS MED COMERCIO DE PRODUTOS HOSPITALAR LTDA
For04682;17019854000465;DROGARIAS FARMACESA LTDA
For04683;34443180000106;FLAVIO QUEIROZ CASSIANO NORTEMED
For04684;04712762000171;CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO SUSTENTAVEL DA REGIAO DOS CAMPOS DE CIMA DA SERRA - CONDESUS
For04685;49459637000130;ODH COMERCIO & SERVICOS DE ASSESSORIA LTDA.
For04686;48399006000100;SAFEMED DISTRIBUIDORA LTDA
For04687;05161069000544;BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.
For04688;17875154000120;MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.
For04689;17700763000300;MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAUDE LTDA
For04690;92265552000140;MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMAC LTDA
For04691;02513899000252;GRIFOLS BRASIL LTDA
For04692;61190096000192;EUROFARMA LABORATORIOS S.A.
For04693;10693290000150;TEGRAPHARMA IMPORTADORA E DISTRIBUIDORA LTDA
For04694;09394821000124;FARMACIAS ASSOCIADAS DE CRISSIUMAL LTDA
For04695;01310222000173;MAFRA LOCACOES LTDA.
For04696;52488349000118;SUBMED - PRODUTOS HOSPITALARES LTDA
For04697;09058502000148;FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA
For04698;30226102000190;SAO LUCAS DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS E HOSPITALARES LTDA
For04699;79250676000274;CIRURGICA JAW COMERCIO DE MATERIAL MEDICO HOSP LTDA
For04700;28474897000104;DROGARIA ULTRA POPULAR DE CASTELO LTDA
For04701;05923871000109;ALPHARAD MATERIAIS PARA DIAGNOSTICOS LTDA
For04702;36121635000194;CG HOSPITALAR DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
For04703;73308611000175;FARMACIA E PERFUMARIA CIDADE ALTA LTDA
For04704;48885640000152;F R DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04705;54388280000186;BELMED DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04706;09032626000154;AGFA DO BRASIL LTDA.
For04707;61190096000869;EUROFARMA LABORATORIOS S.A.
For04708;21487927000178;NEUPHARMA DISTRIBUICAO DE MATERIAL MEDICO HOSPITALAR LTDA
For04709;20220317000140;HD- MIYAHARA COMERCIO  E  SERVICOS  LTDA
For04710;43752662000120;CONTA DISTRIBUIDORA DE MEDICAMENTOS LTDA
For04711;74400052000191;COMERCIAL 3 ALBE LTDA
For04712;52967925000100;ABC FARMACEUTICO LTDA
For04713;34526327000113;RIOQUIMICA INDUSTRIA QUIMICA LTDA
For04714;12991532000117;JUARES LIMA DOS SANTOS
For04715;21810980000168;INNOVATIVE MEDICINES BRASIL SP DISTRIBUICAO DE MEDICAMENTOS LTDA
For04716;27908285000110;XISMED DISTRIBUIDORA LTDA
For04717;43728100000141;BC MED HOSPITALAR LTDA
For04718;07724173000444;PONTUAL FARMACEUTICA NR 2006 LTDA
For04719;50821325000103;BLUE CONNECT COMERCIO E SERVICOS LTDA
For04720;03951140000133;DE PAULI COMERCIO REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA
For04721;09053134000226;ELFA MEDICAMENTOS S.A
For04722;23151775000163;NUTRIRE COMERCIO DE PRODUTOS NUTRICIONAIS E HOSPITALARES LTDA
For04723;12420164003687;CM HOSPITALAR S.A.
For04724;23552212000268;ROCHE DIABETES CARE BRASIL LTDA
For04725;51045579000140;FJS DISTRIBUIDORA DE MATERIAIS E EQUIPAMENTOS HOSPITALARES E ODONTOLOGICOS LTDA
For04726;47259102000190;UNIAO MED LTDA
For04727;18429105000126;FRANHAN & ROGANTI LTDA
For04728;44462035000118;LABBRASIL COMERCIO DE PRODUTOS MEDICOS LTDA
For04729;11958200000178;MEDYLOG LOGISTICA E DISTRIBUICAO LTDA
For04730;47454600000193;GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.
For04731;39344423000164;BLACK TSHIRT LICITACOES E ASSESSORIA LTDA
For04732;48435293000166;CHECK SAFE COMERCIO E DISTRIBUICAO DE MATERIAIS ODONTO-MEDICO HOSPITALARES LTDA
For04733;50938745000174;THEOTO S A INDUSTRIA E COMERCIO
For04734;41932099000147;PMI BRASIL IMPORTADORA E EXPORTADORA DE PRODUTOS PARA SAUDE LTDA
For04735;29568915000180;SPECIALTY PHARMA BRASIL INTERMEDIACAO DE NEGOCIOS E CONSULTORIA LTDA
